           0           6
  -1.295927     -0.7199599     -0.1439918      0.4319757       1.007944    
   1.583910       2.159879       2.735847       3.311814       3.887782    
   4.463749      -1.295926     -0.7199591     -0.1439916      0.4319752    
   1.007943       1.583908       2.159876       2.735844       3.311811    
   3.887778       4.463745      -1.028454     -0.5713637     -0.1142726    
  0.3428181      0.7999092       1.256998       1.714090       2.171181    
   2.628272       3.085363       3.542454      -1.028453     -0.5713630    
 -0.1142725      0.3428176      0.7999082       1.256997       1.714088    
   2.171179       2.628269       3.085359       3.542449     -0.6603075    
 -0.3668377     -7.3367439E-02  0.2201025      0.5135727      0.8070418    
   1.100513       1.393983       1.687453       1.980923       2.274393    
 -0.6603083     -0.3668381     -7.3367536E-02  0.2201028      0.5135734    
  0.8070429       1.100514       1.393984       1.687455       1.980925    
   2.274396     -0.2275249     -0.1264028     -2.5280526E-02  7.5841635E-02
  0.1769639      0.2780857      0.3792082      0.4803304      0.5814527    
  0.6825748      0.7836971     -0.2275275     -0.1264043     -2.5280820E-02
  7.5842515E-02  0.1769660      0.2780890      0.3792126      0.4803360    
  0.5814594      0.6825828      0.7837062      6.9076568E-03  6.2168933E-02
  0.1726915      0.3384756      0.5595208      0.8358268      2.0046817E-02
  0.1804212      0.5011699      0.9822943       1.623792       2.425664    
  3.1223644E-02  0.2810131      0.7805906       1.529958       2.529115    
   3.778061      3.9344102E-02  0.3540967      0.9836013       1.927861    
   3.186871       4.760634      4.3613240E-02  0.3925193       1.090331    
   2.137050       3.532675       5.277203      4.3613240E-02  0.3925193    
   1.090331       2.137050       3.532675       5.277203      3.9344102E-02
  0.3540967      0.9836013       1.927861       3.186871       4.760634    
  3.1223644E-02  0.2810131      0.7805906       1.529958       2.529115    
   3.778061      2.0046817E-02  0.1804212      0.5011699      0.9822943    
   1.623792       2.425664      6.9076568E-03  6.2168933E-02  0.1726915    
  0.3384756      0.5595208      0.8358268      0.2275275      0.1264043    
  2.5280820E-02 -7.5842515E-02 -0.1769660     -0.2780890     -0.3792126    
 -0.4803360     -0.5814594     -0.6825828     -0.7837062      0.2275249    
  0.1264028      2.5280526E-02 -7.5841635E-02 -0.1769639     -0.2780857    
 -0.3792082     -0.4803304     -0.5814527     -0.6825748     -0.7836971    
  0.6603083      0.3668381      7.3367536E-02 -0.2201028     -0.5135734    
 -0.8070429      -1.100514      -1.393984      -1.687455      -1.980925    
  -2.274396      0.6603075      0.3668377      7.3367439E-02 -0.2201025    
 -0.5135727     -0.8070418      -1.100513      -1.393983      -1.687453    
  -1.980923      -2.274393       1.028453      0.5713630      0.1142725    
 -0.3428176     -0.7999082      -1.256997      -1.714088      -2.171179    
  -2.628269      -3.085359      -3.542449       1.028454      0.5713637    
  0.1142726     -0.3428181     -0.7999092      -1.256998      -1.714090    
  -2.171181      -2.628272      -3.085363      -3.542454       1.295926    
  0.7199591      0.1439916     -0.4319752      -1.007943      -1.583908    
  -2.159876      -2.735844      -3.311811      -3.887778      -4.463745    
   1.295927      0.7199599      0.1439918     -0.4319757      -1.007944    
  -1.583910      -2.159879      -2.735847      -3.311814      -3.887782    
  -4.463749       1.436546      0.7980814      0.1596161     -0.4788485    
  -1.117314      -1.755777      -2.394243      -3.032708      -3.671173    
  -4.309638      -4.948103       1.436546      0.7980813      0.1596161    
 -0.4788485      -1.117314      -1.755777      -2.394243      -3.032708    
  -3.671173      -4.309638      -4.948103       1.436546      0.7980813    
  0.1596161     -0.4788485      -1.117314      -1.755777      -2.394243    
  -3.032708      -3.671173      -4.309638      -4.948103       1.436546    
  0.7980814      0.1596161     -0.4788485      -1.117314      -1.755777    
  -2.394243      -3.032708      -3.671173      -4.309638      -4.948103    
   1.295927      0.7199599      0.1439918     -0.4319757      -1.007944    
  -1.583910      -2.159879      -2.735847      -3.311814      -3.887782    
  -4.463749       1.295926      0.7199591      0.1439916     -0.4319752    
  -1.007943      -1.583908      -2.159876      -2.735844      -3.311811    
  -3.887778      -4.463745       1.028454      0.5713637      0.1142726    
 -0.3428181     -0.7999092      -1.256998      -1.714090      -2.171181    
  -2.628272      -3.085363      -3.542454       1.028453      0.5713630    
  0.1142725     -0.3428176     -0.7999082      -1.256997      -1.714088    
  -2.171179      -2.628269      -3.085359      -3.542449      0.6603075    
  0.3668377      7.3367439E-02 -0.2201025     -0.5135727     -0.8070418    
  -1.100513      -1.393983      -1.687453      -1.980923      -2.274393    
  0.6603083      0.3668381      7.3367536E-02 -0.2201028     -0.5135734    
 -0.8070429      -1.100514      -1.393984      -1.687455      -1.980925    
  -2.274396      0.2275249      0.1264028      2.5280526E-02 -7.5841635E-02
 -0.1769639     -0.2780857     -0.3792082     -0.4803304     -0.5814527    
 -0.6825748     -0.7836971      0.2275275      0.1264043      2.5280820E-02
 -7.5842515E-02 -0.1769660     -0.2780890     -0.3792126     -0.4803360    
 -0.5814594     -0.6825828     -0.7837062     -6.9076568E-03 -6.2168933E-02
 -0.1726915     -0.3384756     -0.5595208     -0.8358268     -2.0046817E-02
 -0.1804212     -0.5011699     -0.9822943      -1.623792      -2.425664    
 -3.1223644E-02 -0.2810131     -0.7805906      -1.529958      -2.529115    
  -3.778061     -3.9344102E-02 -0.3540967     -0.9836013      -1.927861    
  -3.186871      -4.760634     -4.3613240E-02 -0.3925193      -1.090331    
  -2.137050      -3.532675      -5.277203     -4.3613240E-02 -0.3925193    
  -1.090331      -2.137050      -3.532675      -5.277203     -3.9344102E-02
 -0.3540967     -0.9836013      -1.927861      -3.186871      -4.760634    
 -3.1223644E-02 -0.2810131     -0.7805906      -1.529958      -2.529115    
  -3.778061     -2.0046817E-02 -0.1804212     -0.5011699     -0.9822943    
  -1.623792      -2.425664     -6.9076568E-03 -6.2168933E-02 -0.1726915    
 -0.3384756     -0.5595208     -0.8358268    
  0.0000000E+00           1           2   1.436546      0.7980813    
  0.1596161     -0.4788485      -1.117314      -1.755777      -2.394243    
  -3.032708      -3.671173      -4.309638      -4.948103       1.436546    
  0.7980814      0.1596161     -0.4788485      -1.117314      -1.755777    
  -2.394243      -3.032708      -3.671173      -4.309638      -4.948103    
   1.295927      0.7199599      0.1439918     -0.4319757      -1.007944    
  -1.583910      -2.159879      -2.735847      -3.311814      -3.887782    
  -4.463749       1.295926      0.7199591      0.1439916     -0.4319752    
  -1.007943      -1.583908      -2.159876      -2.735844      -3.311811    
  -3.887778      -4.463745       1.028454      0.5713637      0.1142726    
 -0.3428181     -0.7999092      -1.256998      -1.714090      -2.171181    
  -2.628272      -3.085363      -3.542454       1.028453      0.5713630    
  0.1142725     -0.3428176     -0.7999082      -1.256997      -1.714088    
  -2.171179      -2.628269      -3.085359      -3.542449      0.6603075    
  0.3668377      7.3367439E-02 -0.2201025     -0.5135727     -0.8070418    
  -1.100513      -1.393983      -1.687453      -1.980923      -2.274393    
  0.6603083      0.3668381      7.3367536E-02 -0.2201028     -0.5135734    
 -0.8070429      -1.100514      -1.393984      -1.687455      -1.980925    
  -2.274396      0.2275249      0.1264028      2.5280526E-02 -7.5841635E-02
 -0.1769639     -0.2780857     -0.3792082     -0.4803304     -0.5814527    
 -0.6825748     -0.7836971      0.2275275      0.1264043      2.5280820E-02
 -7.5842515E-02 -0.1769660     -0.2780890     -0.3792126     -0.4803360    
 -0.5814594     -0.6825828     -0.7837062     -0.2275275     -0.1264043    
 -2.5280820E-02  7.5842515E-02  0.1769660      0.2780890      0.3792126    
  0.4803360      0.5814594      0.6825828      0.7837062     -0.2275249    
 -0.1264028     -2.5280526E-02  7.5841635E-02  0.1769639      0.2780857    
  0.3792082      0.4803304      0.5814527      0.6825748      0.7836971    
 -0.6603083     -0.3668381     -7.3367536E-02  0.2201028      0.5135734    
  0.8070429       1.100514       1.393984       1.687455       1.980925    
   2.274396     -0.6603075     -0.3668377     -7.3367439E-02  0.2201025    
  0.5135727      0.8070418       1.100513       1.393983       1.687453    
   1.980923       2.274393      -1.028453     -0.5713630     -0.1142725    
  0.3428176      0.7999082       1.256997       1.714088       2.171179    
   2.628269       3.085359       3.542449      -1.028454     -0.5713637    
 -0.1142726      0.3428181      0.7999092       1.256998       1.714090    
   2.171181       2.628272       3.085363       3.542454      -1.295926    
 -0.7199591     -0.1439916      0.4319752       1.007943       1.583908    
   2.159876       2.735844       3.311811       3.887778       4.463745    
  -1.295927     -0.7199599     -0.1439918      0.4319757       1.007944    
   1.583910       2.159879       2.735847       3.311814       3.887782    
   4.463749      -1.436546     -0.7980814     -0.1596161      0.4788485    
   1.117314       1.755777       2.394243       3.032708       3.671173    
   4.309638       4.948103      -1.436546     -0.7980813     -0.1596161    
  0.4788485       1.117314       1.755777       2.394243       3.032708    
   3.671173       4.309638       4.948103     -4.3613240E-02 -0.3925193    
  -1.090331      -2.137050      -3.532675      -5.277203     -3.9344102E-02
 -0.3540967     -0.9836013      -1.927861      -3.186871      -4.760634    
 -3.1223644E-02 -0.2810131     -0.7805906      -1.529958      -2.529115    
  -3.778061     -2.0046817E-02 -0.1804212     -0.5011699     -0.9822943    
  -1.623792      -2.425664     -6.9076568E-03 -6.2168933E-02 -0.1726915    
 -0.3384756     -0.5595208     -0.8358268      6.9076568E-03  6.2168933E-02
  0.1726915      0.3384756      0.5595208      0.8358268      2.0046817E-02
  0.1804212      0.5011699      0.9822943       1.623792       2.425664    
  3.1223644E-02  0.2810131      0.7805906       1.529958       2.529115    
   3.778061      3.9344102E-02  0.3540967      0.9836013       1.927861    
   3.186871       4.760634      4.3613240E-02  0.3925193       1.090331    
   2.137050       3.532675       5.277203       1.436546      0.7980813    
  0.1596161     -0.4788485      -1.117314      -1.755777      -2.394243    
  -3.032708      -3.671173      -4.309638      -4.948103       1.436546    
  0.7980814      0.1596161     -0.4788485      -1.117314      -1.755777    
  -2.394243      -3.032708      -3.671173      -4.309638      -4.948103    
   1.295927      0.7199599      0.1439918     -0.4319757      -1.007944    
  -1.583910      -2.159879      -2.735847      -3.311814      -3.887782    
  -4.463749       1.295926      0.7199591      0.1439916     -0.4319752    
  -1.007943      -1.583908      -2.159876      -2.735844      -3.311811    
  -3.887778      -4.463745       1.028454      0.5713637      0.1142726    
 -0.3428181     -0.7999092      -1.256998      -1.714090      -2.171181    
  -2.628272      -3.085363      -3.542454       1.028453      0.5713630    
  0.1142725     -0.3428176     -0.7999082      -1.256997      -1.714088    
  -2.171179      -2.628269      -3.085359      -3.542449      0.6603075    
  0.3668377      7.3367439E-02 -0.2201025     -0.5135727     -0.8070418    
  -1.100513      -1.393983      -1.687453      -1.980923      -2.274393    
  0.6603083      0.3668381      7.3367536E-02 -0.2201028     -0.5135734    
 -0.8070429      -1.100514      -1.393984      -1.687455      -1.980925    
  -2.274396      0.2275249      0.1264028      2.5280526E-02 -7.5841635E-02
 -0.1769639     -0.2780857     -0.3792082     -0.4803304     -0.5814527    
 -0.6825748     -0.7836971      0.2275275      0.1264043      2.5280820E-02
 -7.5842515E-02 -0.1769660     -0.2780890     -0.3792126     -0.4803360    
 -0.5814594     -0.6825828     -0.7837062     -0.2275275     -0.1264043    
 -2.5280820E-02  7.5842515E-02  0.1769660      0.2780890      0.3792126    
  0.4803360      0.5814594      0.6825828      0.7837062     -0.2275249    
 -0.1264028     -2.5280526E-02  7.5841635E-02  0.1769639      0.2780857    
  0.3792082      0.4803304      0.5814527      0.6825748      0.7836971    
 -0.6603083     -0.3668381     -7.3367536E-02  0.2201028      0.5135734    
  0.8070429       1.100514       1.393984       1.687455       1.980925    
   2.274396     -0.6603075     -0.3668377     -7.3367439E-02  0.2201025    
  0.5135727      0.8070418       1.100513       1.393983       1.687453    
   1.980923       2.274393      -1.028453     -0.5713630     -0.1142725    
  0.3428176      0.7999082       1.256997       1.714088       2.171179    
   2.628269       3.085359       3.542449      -1.028454     -0.5713637    
 -0.1142726      0.3428181      0.7999092       1.256998       1.714090    
   2.171181       2.628272       3.085363       3.542454      -1.295926    
 -0.7199591     -0.1439916      0.4319752       1.007943       1.583908    
   2.159876       2.735844       3.311811       3.887778       4.463745    
  -1.295927     -0.7199599     -0.1439918      0.4319757       1.007944    
   1.583910       2.159879       2.735847       3.311814       3.887782    
   4.463749      -1.436546     -0.7980814     -0.1596161      0.4788485    
   1.117314       1.755777       2.394243       3.032708       3.671173    
   4.309638       4.948103      -1.436546     -0.7980813     -0.1596161    
  0.4788485       1.117314       1.755777       2.394243       3.032708    
   3.671173       4.309638       4.948103     -4.3613240E-02 -0.3925193    
  -1.090331      -2.137050      -3.532675      -5.277203     -3.9344102E-02
 -0.3540967     -0.9836013      -1.927861      -3.186871      -4.760634    
 -3.1223644E-02 -0.2810131     -0.7805906      -1.529958      -2.529115    
  -3.778061     -2.0046817E-02 -0.1804212     -0.5011699     -0.9822943    
  -1.623792      -2.425664     -6.9076568E-03 -6.2168933E-02 -0.1726915    
 -0.3384756     -0.5595208     -0.8358268      6.9076568E-03  6.2168933E-02
  0.1726915      0.3384756      0.5595208      0.8358268      2.0046817E-02
  0.1804212      0.5011699      0.9822943       1.623792       2.425664    
  3.1223644E-02  0.2810131      0.7805906       1.529958       2.529115    
   3.778061      3.9344102E-02  0.3540967      0.9836013       1.927861    
   3.186871       4.760634      4.3613240E-02  0.3925193       1.090331    
   2.137050       3.532675       5.277203    
  0.0000000E+00           1           2  0.2780854      0.2780854    
  0.2780854      0.2780854      0.2780854      0.2780852      0.2780854    
  0.2780854      0.2780854      0.2780854      0.2780854     -0.2780842    
 -0.2780842     -0.2780842     -0.2780842     -0.2780842     -0.2780839    
 -0.2780842     -0.2780842     -0.2780842     -0.2780842     -0.2780842    
  0.2780867      0.2780867      0.2780867      0.2780867      0.2780867    
  0.2780863      0.2780867      0.2780867      0.2780867      0.2780867    
  0.2780867     -0.2780889     -0.2780889     -0.2780889     -0.2780889    
 -0.2780889     -0.2780885     -0.2780889     -0.2780889     -0.2780889    
 -0.2780889     -0.2780889      0.2780904      0.2780904      0.2780904    
  0.2780904      0.2780904      0.2780901      0.2780904      0.2780904    
  0.2780904      0.2780904      0.2780904     -0.2780902     -0.2780902    
 -0.2780902     -0.2780902     -0.2780902     -0.2780899     -0.2780902    
 -0.2780902     -0.2780902     -0.2780902     -0.2780902      0.2780888    
  0.2780888      0.2780888      0.2780888      0.2780888      0.2780884    
  0.2780888      0.2780888      0.2780888      0.2780888      0.2780888    
 -0.2780868     -0.2780868     -0.2780868     -0.2780868     -0.2780868    
 -0.2780864     -0.2780868     -0.2780868     -0.2780868     -0.2780868    
 -0.2780868      0.2780842      0.2780842      0.2780842      0.2780842    
  0.2780842      0.2780839      0.2780842      0.2780842      0.2780842    
  0.2780842      0.2780842     -0.2780854     -0.2780854     -0.2780854    
 -0.2780854     -0.2780854     -0.2780852     -0.2780854     -0.2780854    
 -0.2780854     -0.2780854     -0.2780854      0.2780854      0.2780854    
  0.2780854      0.2780854      0.2780854      0.2780852      0.2780854    
  0.2780854      0.2780854      0.2780854      0.2780854     -0.2780842    
 -0.2780842     -0.2780842     -0.2780842     -0.2780842     -0.2780839    
 -0.2780842     -0.2780842     -0.2780842     -0.2780842     -0.2780842    
  0.2780867      0.2780867      0.2780867      0.2780867      0.2780867    
  0.2780863      0.2780867      0.2780867      0.2780867      0.2780867    
  0.2780867     -0.2780889     -0.2780889     -0.2780889     -0.2780889    
 -0.2780889     -0.2780885     -0.2780889     -0.2780889     -0.2780889    
 -0.2780889     -0.2780889      0.2780904      0.2780904      0.2780904    
  0.2780904      0.2780904      0.2780901      0.2780904      0.2780904    
  0.2780904      0.2780904      0.2780904     -0.2780902     -0.2780902    
 -0.2780902     -0.2780902     -0.2780902     -0.2780899     -0.2780902    
 -0.2780902     -0.2780902     -0.2780902     -0.2780902      0.2780888    
  0.2780888      0.2780888      0.2780888      0.2780888      0.2780884    
  0.2780888      0.2780888      0.2780888      0.2780888      0.2780888    
 -0.2780868     -0.2780868     -0.2780868     -0.2780868     -0.2780868    
 -0.2780864     -0.2780868     -0.2780868     -0.2780868     -0.2780868    
 -0.2780868      0.2780842      0.2780842      0.2780842      0.2780842    
  0.2780842      0.2780839      0.2780842      0.2780842      0.2780842    
  0.2780842      0.2780842     -0.2780854     -0.2780854     -0.2780854    
 -0.2780854     -0.2780854     -0.2780852     -0.2780854     -0.2780854    
 -0.2780854     -0.2780854     -0.2780854      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.2780854     -0.2780854    
 -0.2780854     -0.2780854     -0.2780854     -0.2780852     -0.2780854    
 -0.2780854     -0.2780854     -0.2780854     -0.2780854      0.2780842    
  0.2780842      0.2780842      0.2780842      0.2780842      0.2780839    
  0.2780842      0.2780842      0.2780842      0.2780842      0.2780842    
 -0.2780867     -0.2780867     -0.2780867     -0.2780867     -0.2780867    
 -0.2780863     -0.2780867     -0.2780867     -0.2780867     -0.2780867    
 -0.2780867      0.2780889      0.2780889      0.2780889      0.2780889    
  0.2780889      0.2780885      0.2780889      0.2780889      0.2780889    
  0.2780889      0.2780889     -0.2780904     -0.2780904     -0.2780904    
 -0.2780904     -0.2780904     -0.2780901     -0.2780904     -0.2780904    
 -0.2780904     -0.2780904     -0.2780904      0.2780902      0.2780902    
  0.2780902      0.2780902      0.2780902      0.2780899      0.2780902    
  0.2780902      0.2780902      0.2780902      0.2780902     -0.2780888    
 -0.2780888     -0.2780888     -0.2780888     -0.2780888     -0.2780884    
 -0.2780888     -0.2780888     -0.2780888     -0.2780888     -0.2780888    
  0.2780868      0.2780868      0.2780868      0.2780868      0.2780868    
  0.2780864      0.2780868      0.2780868      0.2780868      0.2780868    
  0.2780868     -0.2780842     -0.2780842     -0.2780842     -0.2780842    
 -0.2780842     -0.2780839     -0.2780842     -0.2780842     -0.2780842    
 -0.2780842     -0.2780842      0.2780854      0.2780854      0.2780854    
  0.2780854      0.2780854      0.2780852      0.2780854      0.2780854    
  0.2780854      0.2780854      0.2780854     -0.2780854     -0.2780854    
 -0.2780854     -0.2780854     -0.2780854     -0.2780852     -0.2780854    
 -0.2780854     -0.2780854     -0.2780854     -0.2780854      0.2780842    
  0.2780842      0.2780842      0.2780842      0.2780842      0.2780839    
  0.2780842      0.2780842      0.2780842      0.2780842      0.2780842    
 -0.2780867     -0.2780867     -0.2780867     -0.2780867     -0.2780867    
 -0.2780863     -0.2780867     -0.2780867     -0.2780867     -0.2780867    
 -0.2780867      0.2780889      0.2780889      0.2780889      0.2780889    
  0.2780889      0.2780885      0.2780889      0.2780889      0.2780889    
  0.2780889      0.2780889     -0.2780904     -0.2780904     -0.2780904    
 -0.2780904     -0.2780904     -0.2780901     -0.2780904     -0.2780904    
 -0.2780904     -0.2780904     -0.2780904      0.2780902      0.2780902    
  0.2780902      0.2780902      0.2780902      0.2780899      0.2780902    
  0.2780902      0.2780902      0.2780902      0.2780902     -0.2780888    
 -0.2780888     -0.2780888     -0.2780888     -0.2780888     -0.2780884    
 -0.2780888     -0.2780888     -0.2780888     -0.2780888     -0.2780888    
  0.2780868      0.2780868      0.2780868      0.2780868      0.2780868    
  0.2780864      0.2780868      0.2780868      0.2780868      0.2780868    
  0.2780868     -0.2780842     -0.2780842     -0.2780842     -0.2780842    
 -0.2780842     -0.2780839     -0.2780842     -0.2780842     -0.2780842    
 -0.2780842     -0.2780842      0.2780854      0.2780854      0.2780854    
  0.2780854      0.2780854      0.2780852      0.2780854      0.2780854    
  0.2780854      0.2780854      0.2780854      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
